id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to
643851652009603072,643851652009603072,1442341170000,2015-09-15,11:19:30,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,A huge thank you to my #IAmCait family. I love you all. What an amazing experience #YouBeYou  https://flipagram.com/f/cE0k1aQrAF  https://amp.twimg.com/v/dc1e1ad7-705c-4bab-ab3b-3198096e194a …,[],"['https://flipagram.com/f/cE0k1aQrAF', 'https://amp.twimg.com/v/dc1e1ad7-705c-4bab-ab3b-3198096e194a']",[],304,576,3348,"['#iamcait', '#youbeyou']",[],https://twitter.com/Caitlyn_Jenner/status/643851652009603072,False,,1,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
643477416334102528,643477416334102528,1442251945000,2015-09-14,10:32:25,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,I've learned so much this season! Looking forward to continuing the journey...  http://caitlynjenner.com/2015/09/what-ive-learned/ … pic.twitter.com/gZFmh4KzGS,[],['http://caitlynjenner.com/2015/09/what-ive-learned/'],['https://pbs.twimg.com/media/CO4XTOiUYAArBbd.png'],281,570,3910,[],[],https://twitter.com/Caitlyn_Jenner/status/643477416334102528,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
643275979083771904,643275979083771904,1442203919000,2015-09-13,21:11:59,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Thank you all so much for tuning in and sharing your thoughts! This season might be over but our journey is just beginning... #IAmCait,[],[],[],430,730,5724,['#iamcait'],[],https://twitter.com/Caitlyn_Jenner/status/643275979083771904,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
643180263997112320,643180263997112320,1442181099000,2015-09-13,14:51:39,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Tonight's the night - our season finale at 8pm on E! Share your thoughts with me during the show using #IAmCait,[],[],[],368,828,4067,['#iamcait'],[],https://twitter.com/Caitlyn_Jenner/status/643180263997112320,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
642064536674041856,642064536674041856,1441915089000,2015-09-10,12:58:09,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,How has my skin care regimen changed since transitioning? Let me give you the 411. #AskCait https://amp.twimg.com/v/e8ecd9d3-2fc4-4269-a811-c122b82822f5 …,[],['https://amp.twimg.com/v/e8ecd9d3-2fc4-4269-a811-c122b82822f5'],[],316,729,4404,['#askcait'],[],https://twitter.com/Caitlyn_Jenner/status/642064536674041856,False,,1,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
641321259612143617,641321259612143617,1441737878000,2015-09-08,11:44:38,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,. @TheEllenShow helped me give @MISSBLOSSOM9210 a very special surprise on the show today - can't wait for you to se…  http://www.whosay.com/l/bckb0aA ,['theellenshow'],['http://www.whosay.com/l/bckb0aA'],[],267,628,3828,[],[],https://twitter.com/Caitlyn_Jenner/status/641321259612143617,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '15846407', 'username': 'TheEllenShow'}]"
641277824956002304,641277824956002304,1441727522000,2015-09-08,08:52:02,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,So great spending time with @KendallJenner! Love my little girl pic.twitter.com/eUgtnTsUM2,['kendalljenner'],[],['https://pbs.twimg.com/media/COZGyLZWEAETXQ3.jpg'],531,5219,27313,[],[],https://twitter.com/Caitlyn_Jenner/status/641277824956002304,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '157140968', 'username': 'KendallJenner'}]"
640663552462880768,640663552462880768,1441581068000,2015-09-06,16:11:08,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,"Burt, so glad to see you so happy. So proud of you, happy birthday. @BurtJenner pic.twitter.com/kRg1OdJvXw",['burtjenner'],[],['https://pbs.twimg.com/media/COQYG0IWwAE-Kwt.jpg'],156,549,6274,[],[],https://twitter.com/Caitlyn_Jenner/status/640663552462880768,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '122229523', 'username': 'BurtJenner'}]"
639125425986383872,639125425986383872,1441214350000,2015-09-02,10:19:10,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,"My hairstylist, Courtney, is vertically challenged. pic.twitter.com/5gmVKNfYn2",[],[],['https://pbs.twimg.com/media/CN6hMEVW8AABuWw.jpg'],394,1353,11761,[],[],https://twitter.com/Caitlyn_Jenner/status/639125425986383872,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
638401938627760129,638401938627760129,1441041857000,2015-08-31,10:24:17,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,"Meet the mastermind behind @CampAranutiq, a wonderful place for trans kids and their families  http://caitlynjenner.com/2015/08/camp-aranutiq/ … pic.twitter.com/5hC5gqDL4m",['camparanutiq'],['http://caitlynjenner.com/2015/08/camp-aranutiq/'],['https://pbs.twimg.com/media/CNwPLjOUsAE0Ypb.jpg'],141,568,3243,[],[],https://twitter.com/Caitlyn_Jenner/status/638401938627760129,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '331868840', 'username': 'CampAranutiq'}]"
638107119003279361,638107119003279361,1440971567000,2015-08-30,14:52:47,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Ready for some fun tonight? Tune in with me for #IAmCait at 8pm on E!,[],[],[],366,541,3916,['#iamcait'],[],https://twitter.com/Caitlyn_Jenner/status/638107119003279361,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
636655525053108224,636655525053108224,1440625480000,2015-08-26,14:44:40,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Want to see where I keep my most-prized possession? #AskCait https://amp.twimg.com/v/bc76c8c2-4d79-436f-862f-e09923495e5c …,[],['https://amp.twimg.com/v/bc76c8c2-4d79-436f-862f-e09923495e5c'],[],375,1184,6147,['#askcait'],[],https://twitter.com/Caitlyn_Jenner/status/636655525053108224,False,,1,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
635594161652113409,635594161652113409,1440372431000,2015-08-23,16:27:11,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Who's ready for @IAmCait? It's going to be a good one. 8pm on E!,['iamcait'],[],[],505,766,5668,[],[],https://twitter.com/Caitlyn_Jenner/status/635594161652113409,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '3234066668', 'username': 'IAmCait'}]"
634784487419813889,634784487419813889,1440179390000,2015-08-21,10:49:50,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,There's always been a smile on your face and a love for life. Love the blonde locks. Happy birthday son! @BrodyJenner pic.twitter.com/m5txVMrhbO,['brodyjenner'],[],['https://pbs.twimg.com/media/CM81IMKWwAAH6p0.jpg'],217,906,11273,[],[],https://twitter.com/Caitlyn_Jenner/status/634784487419813889,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '26892157', 'username': 'BrodyJenner'}]"
634158536558178304,634158536558178304,1440030151000,2015-08-19,17:22:31,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Turning hate into love is so beautiful and powerful - great job by this artist https://twitter.com/conartworks/status/633699940015960065 …,[],['https://twitter.com/conartworks/status/633699940015960065'],[],255,3809,12788,[],[],https://twitter.com/Caitlyn_Jenner/status/634158536558178304,False,https://twitter.com/conartworks/status/633699940015960065,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
633473568786018304,633473568786018304,1439866842000,2015-08-17,20:00:42,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,I just heard... We did it! Thank you so much for voting to crown this old newbie! #SocialMediaQueen #TeenChoice pic.twitter.com/gTxvZb9Oad,[],[],['https://pbs.twimg.com/media/CMqM2r0XAAEgdgr.jpg'],448,3002,15611,"['#socialmediaqueen', '#teenchoice']",[],https://twitter.com/Caitlyn_Jenner/status/633473568786018304,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
633036382022303744,633036382022303744,1439762609000,2015-08-16,15:03:29,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Another episode of #IAmCait tonight at 8pm on E! See you then!,[],[],[],358,898,6285,['#iamcait'],[],https://twitter.com/Caitlyn_Jenner/status/633036382022303744,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
631938691208863744,631938691208863744,1439500899000,2015-08-13,14:21:39,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Vote for the obvious #SocialMediaQueen in this group of young princesses! #Cait4Queen  http://vote.teenchoice.com  pic.twitter.com/t6FHlCJaBN,[],['http://vote.teenchoice.com'],['https://pbs.twimg.com/media/CMUY4jNUwAAE5sL.jpg'],272,1297,5182,"['#socialmediaqueen', '#cait4queen']",[],https://twitter.com/Caitlyn_Jenner/status/631938691208863744,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
630827050979459073,630827050979459073,1439235863000,2015-08-10,12:44:23,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,"Happy birthday to my little angel @KylieJenner. Officially my last adult, my work is done. Love you, proud of you! pic.twitter.com/Ur0sYrvq02",['kyliejenner'],[],['https://pbs.twimg.com/media/CMEl3EYW8AAz_Ed.jpg'],507,7493,40210,[],[],https://twitter.com/Caitlyn_Jenner/status/630827050979459073,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '236699098', 'username': 'KylieJenner'}]"
630793502398513152,630793502398513152,1439227865000,2015-08-10,10:31:05,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,I was so inspired by @MISSBLOSSOM9210 when I met her at @HRC - now I want her to share her story with you.  http://caitlynjenner.com/2015/08/blossom-brown-story/ …,['hrc'],['http://caitlynjenner.com/2015/08/blossom-brown-story/'],[],120,637,3157,[],[],https://twitter.com/Caitlyn_Jenner/status/630793502398513152,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '19608297', 'username': 'HRC'}]"
630592523820359680,630592523820359680,1439179948000,2015-08-09,21:12:28,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Thank you all so much for tuning in and sharing your thoughts! #IAmCait,[],[],[],512,1060,9471,['#iamcait'],[],https://twitter.com/Caitlyn_Jenner/status/630592523820359680,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
630498423058399232,630498423058399232,1439157512000,2015-08-09,14:58:32,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Don't forget our date tonight! Watch @IAmCait at 8pm on E! and send me your thoughts using #IAmCait.,['iamcait'],[],[],445,1007,5928,['#iamcait'],[],https://twitter.com/Caitlyn_Jenner/status/630498423058399232,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '3234066668', 'username': 'IAmCait'}]"
629354311252844544,629354311252844544,1438884735000,2015-08-06,11:12:15,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,"No #SocialMediaQueen can be crowned without posting a selfie, so here's my first! #TeenChoice  http://www.whosay.com/l/tuQaSXJ  pic.twitter.com/UWVLMoRvaI",[],['http://www.whosay.com/l/tuQaSXJ'],['https://pbs.twimg.com/media/CLvqaVkWgAM6IzB.jpg'],1526,8817,33593,"['#socialmediaqueen', '#teenchoice']",[],https://twitter.com/Caitlyn_Jenner/status/629354311252844544,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
628256468391735296,628256468391735296,1438622989000,2015-08-03,10:29:49,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Thank you so much for all of your questions! My friends at @HRC helped me answer some of them here:  http://caitlynjenner.com/2015/08/we-have-to-make-things-easier/ …,['hrc'],['http://caitlynjenner.com/2015/08/we-have-to-make-things-easier/'],[],232,666,3771,[],[],https://twitter.com/Caitlyn_Jenner/status/628256468391735296,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '19608297', 'username': 'HRC'}]"
626911754438598656,626911754438598656,1438302384000,2015-07-30,17:26:24,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,And to think I wouldn't have qualified for this nom a few months ago... What an honor! #TeenChoice #SocialMediaQueen  http://vote.teenchoice.com/ ,[],['http://vote.teenchoice.com/'],[],386,1568,7985,"['#teenchoice', '#socialmediaqueen']",[],https://twitter.com/Caitlyn_Jenner/status/626911754438598656,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
626191215881367552,626191215881367552,1438130594000,2015-07-28,17:43:14,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Last week 2 transgender women were murdered. No one should be killed because they are transgender.  Read more:  http://caitlynjenner.com/2015/07/in-loving-memory-of-india-clarke-and-k-c-haggard/ …,[],['http://caitlynjenner.com/2015/07/in-loving-memory-of-india-clarke-and-k-c-haggard/'],[],466,4682,10545,[],[],https://twitter.com/Caitlyn_Jenner/status/626191215881367552,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
625717846845206528,625717846845206528,1438017734000,2015-07-27,10:22:14,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Trans kids need to know it gets better. This mom is fighting for their lives.   http://caitlynjenner.com/2015/07/one-tremendous-problem-in-the-transgender-community/ … pic.twitter.com/AWM7flsBUo,[],['http://caitlynjenner.com/2015/07/one-tremendous-problem-in-the-transgender-community/'],['https://pbs.twimg.com/media/CK7_EOmUkAEaIfs.jpg'],457,2280,10718,[],[],https://twitter.com/Caitlyn_Jenner/status/625717846845206528,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
625381752907935744,625381752907935744,1437937603000,2015-07-26,12:06:43,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Tonight’s the night! Can’t wait to share my journey with you all. #IAmCait premieres at 8e on E!,[],[],[],1723,7973,28200,['#iamcait'],[],https://twitter.com/Caitlyn_Jenner/status/625381752907935744,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
623926135609425920,623926135609425920,1437590557000,2015-07-22,11:42:37,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,"Giving @khloekardashian a run for her money, dontcha think? https://amp.twimg.com/v/01ec2468-04da-4bcd-84be-b07455af3410 …",['khloekardashian'],['https://amp.twimg.com/v/01ec2468-04da-4bcd-84be-b07455af3410'],[],641,2948,16337,[],[],https://twitter.com/Caitlyn_Jenner/status/623926135609425920,False,,1,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '32959253', 'username': 'khloekardashian'}]"
623178464015859714,623178464015859714,1437412298000,2015-07-20,10:11:38,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Still reliving the ESPYs. It was an amazing night!  http://caitlynjenner.com/2015/07/espys/  pic.twitter.com/MD0r1ieXfg,[],['http://caitlynjenner.com/2015/07/espys/'],['https://pbs.twimg.com/media/CKX5gsAVAAEpCCF.jpg'],429,932,8416,[],[],https://twitter.com/Caitlyn_Jenner/status/623178464015859714,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
621767070112460801,621767070112460801,1437075796000,2015-07-16,12:43:16,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,"Behind the scenes of the most incredible, unforgettable night. It takes a village... #GlamSquad #ESPYs pic.twitter.com/xMD0RW7mHE",[],[],['https://pbs.twimg.com/media/CKD12x3WUAAzpjr.jpg'],1375,5567,27333,"['#glamsquad', '#espys']",[],https://twitter.com/Caitlyn_Jenner/status/621767070112460801,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
620639818758901760,620639818758901760,1436807038000,2015-07-13,10:03:58,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,So thankful for the positive outpouring. I’m excited to start answering some of your awesome Qs. Love you all!  http://caitlynjenner.com/2015/07/the-future-looks-bright/ …,[],['http://caitlynjenner.com/2015/07/the-future-looks-bright/'],[],884,1800,10359,[],[],https://twitter.com/Caitlyn_Jenner/status/620639818758901760,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
620040400149938177,620040400149938177,1436664125000,2015-07-11,18:22:05,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Blown away by @iamjohnoliver and @LastWeekTonight's show highlighting transgender rights. Bravo! https://www.youtube.com/watch?v=hmoAX9f6MOc …,"['iamjohnoliver', 'lastweektonight']",['https://www.youtube.com/watch?v=hmoAX9f6MOc'],[],153,1113,5558,[],[],https://twitter.com/Caitlyn_Jenner/status/620040400149938177,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '316389142', 'username': 'iamjohnoliver'}, {'user_id': '2317351705', 'username': 'LastWeekTonight'}]"
619197605315149824,619197605315149824,1436463187000,2015-07-09,10:33:07,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Still getting the hang of this. What do you think of the color? https://amp.twimg.com/v/f4fdb4d7-08d6-43a5-ac12-ed575375773e …,[],['https://amp.twimg.com/v/f4fdb4d7-08d6-43a5-ac12-ed575375773e'],[],2736,4579,29067,[],[],https://twitter.com/Caitlyn_Jenner/status/619197605315149824,False,,1,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
618103498719293440,618103498719293440,1436202332000,2015-07-06,10:05:32,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Excited to share this with you. #JustTheBeginning  http://www.whosay.com/l/FHAaLUa  pic.twitter.com/RjgxK5YzNA,[],['http://www.whosay.com/l/FHAaLUa'],['https://pbs.twimg.com/media/CJPx22ZWgAAd95c.jpg'],475,1987,13643,['#justthebeginning'],[],https://twitter.com/Caitlyn_Jenner/status/618103498719293440,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
617400167206100992,617400167206100992,1436034645000,2015-07-04,11:30:45,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Happy 4th of July! Proud to be an American ... where at least I am free to be me. pic.twitter.com/MDAPve5B7C,[],[],['https://pbs.twimg.com/media/CJFyLkSWgAEfm2z.jpg'],685,6123,37731,[],[],https://twitter.com/Caitlyn_Jenner/status/617400167206100992,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
615621808960720896,615621808960720896,1435610651000,2015-06-29,13:44:11,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Such a fun dinner in NYC w/ this powerful group of trans women. They are all so beautiful. @GeenaRocero @candiscayne pic.twitter.com/n8B3R3lN2N,"['geenarocero', 'candiscayne']",[],['https://pbs.twimg.com/media/CIsgxfvWoAEa4qO.jpg'],664,2892,19278,[],[],https://twitter.com/Caitlyn_Jenner/status/615621808960720896,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '2252298271', 'username': 'GeenaRocero'}, {'user_id': '19758982', 'username': 'candiscayne'}]"
614894997083717632,614894997083717632,1435437366000,2015-06-27,13:36:06,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,"Happy birthday, beautiful! @khloekardashian pic.twitter.com/M7geO9E9HW",['khloekardashian'],[],['https://pbs.twimg.com/media/CIiLve8WwAAMJuz.jpg'],390,3973,33739,[],[],https://twitter.com/Caitlyn_Jenner/status/614894997083717632,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '32959253', 'username': 'khloekardashian'}]"
613040828232167425,613040828232167425,1434995297000,2015-06-22,10:48:17,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Great day yesterday for Father's Day. We had so much fun off-roading. So much love and support! Love my family! pic.twitter.com/xemTJPuySv,[],[],['https://pbs.twimg.com/media/CIH1Yo0WwAALdIs.jpg'],1987,21733,74831,[],[],https://twitter.com/Caitlyn_Jenner/status/613040828232167425,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
611338039504318465,611338039504318465,1434589321000,2015-06-17,18:02:01,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,".@LaverneCox, you are fierce and fabulous! Your support means the world. Thank you for all that you do for the community. #TransIsBeautiful",['lavernecox'],[],[],465,9539,36620,['#transisbeautiful'],[],https://twitter.com/Caitlyn_Jenner/status/611338039504318465,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '63112528', 'username': 'Lavernecox'}]"
609487944265658368,609487944265658368,1434148224000,2015-06-12,15:30:24,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Reading the VF article reminded me of the love & good times Kris & I shared for so many years. Wouldn’t trade that time for anything!,[],[],[],760,4570,37394,[],[],https://twitter.com/Caitlyn_Jenner/status/609487944265658368,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
609077299028324352,609077299028324352,1434050318000,2015-06-11,12:18:38,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,"So proud of the talented #ItGetsBetterTour for spreading hope, love, and acceptance - one town at a time. #OneSoulataTime @GMCLA",['gmcla'],[],[],319,1803,13211,"['#itgetsbettertour', '#onesoulatatime']",[],https://twitter.com/Caitlyn_Jenner/status/609077299028324352,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '207300125', 'username': 'GMCLA'}]"
608009758088511488,608009758088511488,1433795797000,2015-06-08,13:36:37,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Shout-out to my son @burtjenner – congrats on a great weekend competing at #XGames. So proud of you Burt. pic.twitter.com/tSWf9aiFC9,['burtjenner'],[],['https://pbs.twimg.com/media/CHAVpzHUIAABgaQ.jpg'],405,1600,17095,['#xgames'],[],https://twitter.com/Caitlyn_Jenner/status/608009758088511488,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '122229523', 'username': 'BurtJenner'}]"
607313687259447296,607313687259447296,1433629841000,2015-06-06,15:30:41,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Learn from those who have walked the path before you. #TransIsBeautiful #LivingOurTruth #JustTheBeginning pic.twitter.com/OTSS7LOSx9,[],[],['https://pbs.twimg.com/media/CG2clJOUcAA1C_s.jpg'],1307,11620,50468,"['#transisbeautiful', '#livingourtruth', '#justthebeginning']",[],https://twitter.com/Caitlyn_Jenner/status/607313687259447296,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
606986853649149952,606986853649149952,1433551917000,2015-06-05,17:51:57,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Learned so much this week spending time in SF at the @HRC Human Rights Campaign. Unbelievably moving. Can’t wait to share more with you.,['hrc'],[],[],780,3087,24466,[],[],https://twitter.com/Caitlyn_Jenner/status/606986853649149952,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '19608297', 'username': 'HRC'}]"
606523801585762304,606523801585762304,1433441517000,2015-06-04,11:11:57,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,"Happy birthday, Brandon @sprandoni! Love you. #TBT pic.twitter.com/zR34ap1gew",['sprandoni'],[],['https://pbs.twimg.com/media/CGrOLvMXAAQO5qV.png'],649,2830,29575,['#tbt'],[],https://twitter.com/Caitlyn_Jenner/status/606523801585762304,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '824213656833495040', 'username': 'sprandoni'}]"
605802182210809857,605802182210809857,1433269470000,2015-06-02,11:24:30,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,What the hell am I going to wear? http://espnmediazone.com/us/press-releases/2015/06/caitlyn-jenner-to-be-honored-with-the-arthur-ashe-courage-award-at-the-2015-espys-on-abc-july-15/ …,[],['http://espnmediazone.com/us/press-releases/2015/06/caitlyn-jenner-to-be-honored-with-the-arthur-ashe-courage-award-at-the-2015-espys-on-abc-july-15/'],[],5652,9204,49635,[],[],https://twitter.com/Caitlyn_Jenner/status/605802182210809857,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
605507298849656833,605507298849656833,1433199164000,2015-06-01,15:52:44,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,"Another Jenner world record, and at 65? Who'da thought! Humbled & honored to have reached 1M followers in 4 hrs. Thank you for your support.",[],[],[],9136,51502,223094,[],[],https://twitter.com/Caitlyn_Jenner/status/605507298849656833,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
605407919820013568,605407919820013568,1433175470000,2015-06-01,09:17:50,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,I'm so happy after such a long struggle to be living my true self. Welcome to the world Caitlyn. Can't wait for you to get to know her/me.,[],[],[],17221,213827,360376,[],[],https://twitter.com/Caitlyn_Jenner/status/605407919820013568,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
605407852342018048,605407852342018048,1433175454000,2015-06-01,09:17:34,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,, pic.twitter.com/X7FvYrEH2D,[],[],['https://pbs.twimg.com/media/CGbXO72U8AA-Vc_.jpg'],11778,194322,261051,[],[],https://twitter.com/Caitlyn_Jenner/status/605407852342018048,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
